Order ID,Product ID,Customer ID,Location ID,Sales,Quantity,Discount,Profit,Shipping Cost
CA-2011-131009,FUR-CH-10001270,SC-20380,887,362.25,6,0.3,0.0,25.22
MX-2014-163160,FUR-CH-10004387,SS-20515,31,148.08,5,0.2,3.68,25.21
CA-2013-165330,OFF-BI-10004001,WB-21850,538,122.688,9,0.2,39.8736,25.21
US-2014-158813,FUR-TA-10001602,DB-12910,1057,402.96,4,0.7,-725.36,25.2
ES-2014-4934407,FUR-CH-10004792,JB-16000,1885,510.57,3,0.0,193.95,25.2
EG-2013-8810,FUR-IKE-10003682,JK-6120,184,122.52,1,0.0,4.89,25.2
SA-2014-3530,TEC-CIS-10003439,TS-11085,523,354.12,4,0.0,14.16,25.2
IT-2012-5509380,TEC-CO-10001523,JC-15340,1241,365.535,3,0.5,-241.335,25.19
ES-2012-4139746,OFF-BI-10004328,JR-16210,1075,244.8,5,0.0,88.05,25.19
ES-2014-4875323,OFF-ST-10000130,AC-10450,129,211.68,5,0.1,68.13,25.19
ID-2011-53287,TEC-MA-10003351,TM-21490,1716,522.72,3,0.0,214.29,25.19
US-2012-156860,TEC-AC-10001876,PO-18865,1695,276.24,5,0.2,55.24,25.19
ES-2012-5238758,OFF-AR-10000399,SJ-20125,69,379.08,8,0.1,143.16,25.18
IN-2011-50725,OFF-ST-10002292,JH-15910,143,1036.8,5,0.0,20.7,25.18
PL-2012-2290,OFF-SAN-10001114,RR-9525,2699,199.32,4,0.0,13.92,25.18
RS-2014-6050,TEC-BEL-10000681,EG-3900,646,245.52,6,0.0,36.72,25.18
ES-2012-4071187,OFF-AR-10001291,TD-20995,1924,207.12,4,0.0,76.56,25.17
ES-2011-3060159,OFF-PA-10000450,MC-18100,72,237.51,7,0.0,97.23,25.17
IN-2011-17916,TEC-MA-10003338,JG-15805,212,136.1034,2,0.17,18.0234,25.16
CA-2011-163419,TEC-PH-10000560,TZ-21580,1148,559.984,2,0.2,55.9984,25.16
CA-2013-161746,FUR-CH-10004626,CS-11950,29,242.136,3,0.2,12.1068,25.16
IR-2014-6800,TEC-PAN-10002454,MT-7815,2390,163.98,2,0.0,54.06,25.16
MX-2014-141712,FUR-CH-10000852,RB-19465,199,78.12,2,0.0,35.92,25.16
IN-2014-47988,OFF-AR-10000242,JF-15565,135,145.05,5,0.0,26.1,25.15
TU-2012-160,TEC-OKI-10003868,GH-4425,1887,107.4,1,0.6,-88.62,25.15
MO-2011-4750,OFF-ACC-10002849,CR-2820,2700,354.96,12,0.0,60.12,25.15
IN-2011-59286,OFF-PA-10002974,TD-20995,392,85.23,3,0.0,16.11,25.14
IN-2011-30894,FUR-FU-10001770,AM-10705,115,71.4378,2,0.27,22.4778,25.14
ES-2014-2845977,FUR-BO-10004704,KF-16285,1624,626.7,5,0.0,300.75,25.13
ES-2013-2720611,FUR-CH-10003062,EM-13960,24,225.36,4,0.0,67.56,25.13
ES-2014-2042578,FUR-FU-10002539,CL-11890,249,342.09,7,0.0,153.93,25.13
IN-2011-62261,FUR-CH-10002940,JL-15130,431,187.839,3,0.1,2.079,25.13
CA-2012-138954,OFF-AR-10001955,MH-17785,1,119.04,6,0.0,35.712,25.13
MO-2013-6060,TEC-SAM-10001017,LC-7050,81,126.09,1,0.0,21.42,25.13
MX-2013-165071,FUR-FU-10002837,DJ-13630,779,222.36,3,0.0,60.0,25.12
IN-2012-17664,FUR-CH-10001664,LO-17170,368,583.308,4,0.1,77.748,25.11
IN-2014-60602,OFF-BI-10001266,DB-12970,716,243.972,9,0.1,13.392,25.11
IN-2014-58957,FUR-FU-10004509,MM-17920,898,90.18,2,0.0,26.1,25.11
RS-2013-4960,TEC-BRO-10004328,KL-6555,1362,319.98,1,0.0,143.97,25.11
US-2014-111906,TEC-AC-10001830,GB-14575,31,409.824,3,0.2,-81.99600000000001,25.1
MX-2012-103268,FUR-BO-10002378,NF-18595,196,281.82,3,0.0,25.32,25.09
MX-2012-136910,OFF-EN-10004995,LT-17110,2151,194.64,6,0.0,64.2,25.09
ES-2011-4585835,FUR-CH-10003026,BF-11275,2254,145.35,3,0.0,36.27,25.08
MX-2013-125290,FUR-BO-10001966,AG-10330,971,163.36,2,0.0,13.04,25.08
US-2012-116750,OFF-ST-10004835,BH-11710,1404,218.208,4,0.4,-127.312,25.07
MX-2013-112578,TEC-AC-10004434,KS-16300,1157,78.96,4,0.0,38.64,25.06
IT-2014-2236061,OFF-ST-10004577,DP-13000,762,295.515,11,0.5,-224.895,25.06
ES-2014-2785398,OFF-ST-10003266,AB-10150,2336,552.501,3,0.1,110.421,25.06
ES-2014-3319612,TEC-PH-10004707,RF-19735,625,278.88,2,0.0,114.3,25.06
ID-2014-25385,OFF-EN-10002472,KA-16525,1790,191.8455,7,0.45,-0.0945,25.06
US-2013-115441,TEC-AC-10003116,SH-19975,597,124.25,7,0.0,48.4575,25.06
ES-2012-1607446,TEC-CO-10004558,CD-12790,1324,431.46,4,0.15,-45.78,25.05
ES-2013-5435815,OFF-ST-10001255,LP-17095,69,155.034,3,0.1,68.904,25.05
ID-2014-13940,FUR-CH-10003354,DK-13375,86,195.885,5,0.1,-19.665,25.05
CA-2014-150987,OFF-PA-10001878,AH-10120,168,244.55,5,0.0,114.9385,25.05
UP-2012-7060,TEC-OKI-10004464,LE-6810,2701,265.65,1,0.0,2.64,25.05
GB-2012-6200,OFF-FEL-10001541,JA-5970,1792,206.4,1,0.0,92.88,25.05
US-2013-113740,TEC-CO-10003931,DM-13525,25,423.31168,2,0.002,-0.8483200000000001,25.05
IN-2014-51635,TEC-CO-10001674,JK-15625,140,112.9392,1,0.07,37.6392,25.04
IN-2014-10111,OFF-EN-10002258,LD-17005,88,256.473,7,0.1,82.59299999999999,25.04
IR-2014-420,FUR-ADV-10000600,CR-2820,1158,102.9,2,0.0,12.3,25.04
RS-2014-7450,OFF-CAR-10000687,KF-6285,366,144.0,12,0.0,5.76,25.04
MX-2012-161956,FUR-CH-10000852,KB-16405,606,156.24,5,0.2,50.74,25.04
MX-2011-105683,TEC-PH-10003580,LD-16855,63,332.24,4,0.0,6.64,25.04
US-2012-112025,OFF-ST-10000645,GA-14515,190,160.956,3,0.4,-96.624,25.04
IN-2014-25644,FUR-BO-10004230,AA-10375,1535,444.42,4,0.1,153.06,25.03
US-2012-154879,OFF-AP-10001458,DB-13615,1313,235.872,6,0.4,-82.60799999999999,25.03
ES-2013-3894596,OFF-PA-10001492,KB-16240,136,179.46,6,0.0,37.62,25.02
CA-2013-158099,TEC-PH-10002496,PK-18910,78,280.782,3,0.4,-46.797,25.02
IZ-2014-9690,OFF-CUI-10002269,AY-555,553,496.08,1,0.0,124.02,25.02
IR-2014-6760,TEC-KON-10004774,CC-2370,367,623.7,2,0.0,37.38,25.02
ES-2014-4438910,OFF-AR-10004825,SC-20095,944,274.8,5,0.0,96.15,25.01
IN-2013-19645,TEC-CO-10000172,BN-11515,869,186.8832,2,0.37,8.8632,25.01
CA-2013-165995,TEC-PH-10004908,BG-11740,29,339.96,5,0.2,42.495,25.01
IT-2014-4483445,TEC-MA-10002686,AG-10495,951,304.92,5,0.65,-270.18,25.0
ES-2013-3793211,TEC-PH-10002645,CW-11905,372,286.26,2,0.0,114.48,25.0
IN-2011-46581,OFF-EN-10004424,TA-21385,465,191.28,4,0.0,28.68,25.0
MX-2014-167829,FUR-BO-10003768,GH-14665,31,466.704,7,0.4,-62.356,24.99
IN-2013-79306,TEC-AC-10004848,JF-15190,1542,551.1,5,0.0,49.5,24.99
ID-2012-86320,TEC-CO-10003349,MC-17575,34,318.132,2,0.4,-196.188,24.99
CA-2014-100202,TEC-PH-10002563,BD-11620,538,302.376,3,0.2,22.6782,24.99
CA-2014-138310,TEC-AC-10001990,NP-18700,501,431.9280000000001,9,0.2,64.7892,24.99
CA-2013-103709,OFF-ST-10001272,LP-17095,2702,261.74,2,0.0,65.435,24.99
MX-2013-159317,OFF-ST-10004368,NW-18400,986,182.3,5,0.0,71.0,24.98
ES-2014-2298874,TEC-PH-10000490,BC-11125,1036,523.98,3,0.0,157.14,24.98
ES-2012-4527901,OFF-ST-10001648,JG-15160,129,98.388,2,0.1,-5.472,24.98
ID-2012-61659,TEC-CO-10002350,VF-21715,701,567.45,3,0.5,-522.09,24.98
ID-2014-41597,FUR-CH-10002944,MG-17680,212,260.6976,4,0.27,-75.0624,24.98
CA-2014-116855,FUR-CH-10003846,AI-10855,586,504.9,5,0.0,80.78399999999999,24.98
MX-2012-117898,OFF-ST-10003089,JM-15265,1695,327.408,3,0.2,94.128,24.98
ES-2014-5093339,TEC-MA-10003986,SV-20785,1669,366.75,3,0.0,73.35,24.97
IN-2013-36158,OFF-BI-10004105,KA-16525,1677,213.36,7,0.0,59.64,24.97
CA-2013-139878,TEC-PH-10001336,LD-17005,107,257.98,2,0.0,74.8142,24.97
CA-2013-123932,TEC-PH-10002447,YC-21895,818,329.584,2,0.2,37.0782,24.97
EZ-2014-6890,FUR-HAR-10001374,JO-5145,2142,475.86,1,0.0,185.58,24.97
AU-2013-6980,FUR-RUB-10004633,SN-10710,373,201.12,8,0.0,72.24,24.97
NI-2014-1530,TEC-CAN-10001789,CB-2535,1714,78.53399999999999,1,0.7,-154.476,24.96
MX-2013-132206,OFF-EN-10002186,KN-16450,606,158.94,9,0.0,15.84,24.96
IN-2011-72201,OFF-PA-10003744,SC-20800,56,162.81,9,0.0,51.84,24.95
ID-2014-58614,TEC-PH-10001619,BP-11095,115,254.1792,2,0.17,-21.4608,24.95
CA-2011-114335,FUR-FU-10000277,XP-21865,2312,337.088,4,0.2,16.8544,24.95
CA-2013-105781,FUR-CH-10001802,JF-15565,1,326.646,3,0.1,39.9234,24.95
US-2013-130813,FUR-CH-10003514,CC-12475,1102,119.472,2,0.4,-35.848,24.95
ES-2013-5424830,OFF-PA-10002043,CS-12460,1682,262.8,5,0.0,70.95,24.94
CA-2014-164756,TEC-PH-10002447,SS-20140,255,411.98,2,0.0,119.4742,24.94
CA-2011-125150,FUR-CH-10002439,PW-19030,29,232.88,5,0.2,17.466,24.94
IN-2012-65880,OFF-AR-10000733,GM-14455,796,263.1,5,0.0,86.7,24.93
US-2013-124737,FUR-FU-10002170,HE-14800,886,205.52,7,0.6,-251.86,24.93
ES-2014-3317292,OFF-EN-10001728,CC-12610,42,271.44,6,0.0,73.26,24.92
ES-2011-5273102,TEC-MA-10002864,JD-16015,1130,410.67,9,0.1,-36.72,24.92
IN-2014-37117,FUR-BO-10002423,RW-19690,34,358.668,2,0.1,75.708,24.92
IN-2013-49857,OFF-PA-10003731,SF-20200,272,358.92,12,0.0,143.28,24.92
IN-2012-69072,OFF-AP-10000335,KA-16525,70,501.228,2,0.1,61.248,24.92
CA-2014-145128,FUR-FU-10000293,SM-20320,245,526.45,5,0.0,31.587,24.92
HU-2014-5500,TEC-NOK-10001319,AP-720,2703,446.4,6,0.0,8.82,24.92
MX-2014-110898,TEC-PH-10004970,CD-12280,331,99.2,2,0.0,23.8,24.92
IT-2011-2568112,TEC-PH-10003963,PB-18805,72,275.88,2,0.0,13.74,24.91
ES-2013-5174378,OFF-BI-10001820,AY-10555,410,353.22,7,0.0,6.93,24.91
ES-2014-3563223,OFF-ST-10002566,CP-12340,1873,182.898,1,0.1,42.648,24.91
ES-2014-3993955,TEC-PH-10003620,HZ-14950,893,474.3,4,0.15,55.74,24.9
ES-2014-2107262,FUR-FU-10000972,CA-12265,96,243.9,5,0.0,121.95,24.89
IN-2012-25371,TEC-AC-10003217,HH-15010,962,251.01,3,0.0,62.73,24.89
CA-2013-125661,TEC-AC-10004855,CA-12055,438,139.96,5,0.2,-22.7435,24.89
MX-2012-100370,OFF-EN-10002348,CR-12625,2704,98.0,7,0.0,5.88,24.89
ES-2014-3290145,TEC-AC-10003327,BT-11530,2705,210.78,3,0.0,18.9,24.88
UP-2014-8060,FUR-BUS-10004336,BM-1140,64,123.99,1,0.0,26.01,24.88
ES-2014-3503285,TEC-MA-10002521,BG-11035,1068,527.49,3,0.0,26.37,24.87
ID-2012-13268,TEC-CO-10002380,EH-14185,6,341.172,2,0.1,-7.608,24.87
CA-2012-169656,OFF-ST-10003816,EJ-13720,78,422.856,3,0.2,15.8571,24.87
MO-2013-3740,OFF-TEN-10002835,SP-10860,2706,409.26,2,0.0,114.54,24.87
ES-2013-2361375,OFF-PA-10001523,EB-13750,1200,141.3,3,0.0,40.95,24.86
IN-2011-76842,TEC-CO-10002587,SV-20785,203,470.394,3,0.07,202.284,24.86
CA-2014-140627,OFF-ST-10004123,DK-12985,2707,218.352,3,0.2,-54.588,24.86
US-2012-121741,TEC-CO-10002700,SC-20680,190,306.98928,4,0.402,-21.57072,24.86
IT-2012-2666705,OFF-ST-10002172,SR-20425,69,206.604,4,0.1,-6.996,24.85
IN-2014-17615,FUR-FU-10000422,BM-11785,1062,155.7,3,0.0,13.95,24.85
IN-2011-62499,OFF-PA-10002047,MH-17440,307,262.65,5,0.0,31.5,24.85
IN-2013-50130,FUR-CH-10002890,SH-20635,1186,136.62,2,0.0,12.24,24.85
ID-2013-85074,TEC-AC-10000212,EH-13765,220,132.264,2,0.4,-68.376,24.85
IN-2012-86201,OFF-SU-10000596,GT-14710,220,151.74,6,0.4,5.04,24.85
PL-2014-5990,TEC-KON-10001388,EH-4005,1765,529.98,2,0.0,238.44,24.85
US-2012-139801,TEC-AC-10000957,EG-13900,1425,206.76,5,0.4,-44.84,24.85
IN-2014-14150,FUR-BO-10002032,LD-17005,1171,247.86,2,0.0,59.46,24.84
EG-2013-2420,FUR-SAF-10004530,AP-915,184,196.74,1,0.0,86.55,24.84
US-2011-139689,TEC-MA-10004985,TA-21385,2708,261.792,4,0.4,-170.208,24.83
MX-2012-131499,FUR-BO-10001498,LW-17125,1772,824.22,3,0.0,304.92,24.83
CA-2012-134075,OFF-ST-10001496,HA-14905,1479,360.38,2,0.0,93.6988,24.83
ES-2012-1907253,OFF-PA-10002755,JL-15850,1830,111.0,4,0.0,24.36,24.82
ID-2014-86180,FUR-CH-10003558,KM-16225,716,580.3919999999999,6,0.4,77.292,24.82
MX-2014-143854,TEC-CO-10003135,DB-13120,2709,302.25312,4,0.402,19.13312,24.82
ES-2011-2083843,FUR-BO-10004704,SF-20065,1536,376.02,3,0.0,180.45,24.81
ID-2014-81938,OFF-SU-10001087,BP-11050,220,116.712,4,0.4,-54.528,24.81
CA-2013-154018,TEC-AC-10002402,HA-14920,1652,191.976,3,0.2,23.997,24.81
CA-2011-109302,OFF-BI-10002854,CS-12175,99,196.21,7,0.0,98.105,24.81
LO-2011-7110,OFF-ROG-10001399,JL-5850,2710,248.64,4,0.0,19.8,24.81
IZ-2013-1070,TEC-LOG-10001137,IL-5100,1623,144.9,2,0.0,14.46,24.81
IN-2011-82078,TEC-MA-10003536,EM-14200,1745,195.12,4,0.0,23.4,24.8
MX-2014-113775,OFF-BI-10004042,CA-12265,990,100.26,3,0.0,42.06,24.8
IN-2011-37138,OFF-BI-10004181,CS-11845,6,172.179,7,0.1,1.869,24.78
ID-2011-31818,OFF-EN-10003000,HG-14845,243,184.8,5,0.0,73.8,24.78
ID-2014-52993,FUR-BO-10002819,MG-17875,2091,330.966,3,0.1,69.786,24.78
CA-2012-161718,FUR-CH-10002965,SO-20335,2220,361.764,2,0.1,68.3332,24.78
CA-2013-135965,OFF-ST-10002370,SZ-20035,1,128.34,6,0.0,37.2186,24.78
EG-2013-8270,FUR-IKE-10000619,BD-1770,184,497.64,4,0.0,39.72,24.78
EG-2013-1060,TEC-HEW-10000365,BD-1635,184,263.31,1,0.0,5.25,24.78
ES-2013-2335105,OFF-BI-10001820,BD-11635,837,126.15,5,0.5,-121.2,24.77
CG-2012-2130,TEC-STA-10000008,SE-10110,528,79.92,2,0.0,4.74,24.77
IT-2014-1388520,TEC-CO-10002232,AC-10660,1950,321.75,5,0.5,-193.05,24.76
ES-2013-2964949,TEC-CO-10002284,JP-15520,715,795.33,3,0.0,270.36,24.76
IN-2013-45307,OFF-PA-10001258,DO-13645,270,358.56,8,0.1,-4.08,24.76
ES-2011-4436456,FUR-BO-10004620,HG-15025,1389,119.184,2,0.6,-143.076,24.75
ES-2014-1080192,OFF-ST-10001547,MR-17545,79,381.78,2,0.1,118.74,24.75
IN-2012-61491,FUR-CH-10002944,KT-16465,587,107.136,2,0.4,-60.744,24.75
MG-2011-9660,FUR-OFF-10003688,SH-9975,1230,276.96,2,0.0,55.38,24.75
US-2014-112970,FUR-BO-10003463,MS-17770,2711,292.896,6,0.4,-170.904,24.75
ES-2013-5345443,OFF-AR-10003457,AG-10330,2267,291.96,6,0.0,137.16,24.74
ES-2013-4750548,TEC-AC-10001949,MC-17605,1332,516.66,2,0.0,46.44,24.74
CA-2014-163125,FUR-CH-10001802,MB-17305,2712,254.058,3,0.3,-32.6646,24.74
BO-2013-1280,OFF-HAM-10003628,KH-6360,145,170.64,4,0.0,20.4,24.74
RO-2014-3480,FUR-DEF-10000065,HW-4935,1827,214.14,2,0.0,87.78,24.74
MX-2013-102918,TEC-AC-10000097,JC-15775,377,112.56,4,0.0,20.24,24.73
ES-2014-3388526,FUR-BO-10004316,BB-10990,1644,260.496,2,0.1,-5.843999999999999,24.73
ES-2014-2214786,TEC-AC-10002204,CP-12085,104,238.5,6,0.0,7.02,24.73
ES-2012-1688414,TEC-MA-10003812,DW-13540,1987,679.5495,3,0.15,79.8795,24.73
ES-2014-2608196,OFF-AP-10002330,MM-17920,843,1357.725,5,0.5,-325.875,24.73
IN-2014-59643,FUR-FU-10001746,EH-14005,1944,118.665,6,0.25,18.945,24.73
UP-2013-1680,TEC-ENE-10005000,BT-1680,2013,228.78,2,0.0,36.6,24.73
MX-2014-140137,OFF-ST-10004549,DS-13180,1695,203.952,3,0.2,66.252,24.72
ES-2013-4632541,FUR-FU-10002937,SC-20305,172,47.61,3,0.0,18.99,24.72
IT-2014-4499061,OFF-EN-10003073,RP-19270,108,117.0,6,0.0,17.46,24.72
ES-2011-1539879,OFF-ST-10004377,CD-11980,909,764.802,6,0.1,135.882,24.72
IN-2014-66888,OFF-AR-10003110,AG-10270,2492,340.62,7,0.0,74.76,24.72
IN-2011-81000,OFF-AR-10003738,AI-10855,194,109.8,2,0.0,43.92,24.71
ID-2012-86656,FUR-CH-10004751,DB-13270,947,189.576,4,0.4,-82.22399999999999,24.71
TU-2011-7240,OFF-SME-10002740,VD-11670,2148,317.52,4,0.6,-119.16,24.71
CA-2013-1140,OFF-GRE-10001059,TC-11475,1876,178.2,6,0.0,74.7,24.71
ES-2014-4226673,TEC-MA-10003923,VT-21700,266,313.7265,3,0.15,-40.6035,24.7
US-2011-143231,TEC-AC-10000358,GM-14455,997,113.97,3,0.0,27.3528,24.7
CG-2013-1780,OFF-CUI-10001060,JM-5865,91,106.92,2,0.0,34.2,24.7
MX-2013-133256,FUR-BO-10000087,RD-19480,986,297.3,3,0.0,65.4,24.7
MX-2011-123624,TEC-PH-10002102,KA-16525,325,202.56,4,0.0,95.2,24.69
MX-2014-104941,OFF-ST-10000645,NR-18550,25,357.68,4,0.0,14.24,24.69
IN-2013-38440,OFF-PA-10002974,RF-19735,86,153.414,6,0.1,15.174,24.69
ID-2014-18665,FUR-BO-10004161,NR-18550,1463,246.6945,3,0.35,-125.2755,24.69
CA-2014-106068,OFF-ST-10002344,RB-19330,980,259.136,4,0.2,-58.3056,24.69
CA-2014-107629,OFF-AR-10002987,DB-13060,2264,95.232,6,0.2,24.9984,24.69
CA-2014-123687,OFF-AP-10002670,KC-16675,666,208.44,3,0.0,62.532,24.69
MX-2013-135580,TEC-AC-10003955,SS-20590,1695,260.288,2,0.2,84.568,24.68
ID-2012-40064,TEC-MA-10003553,MD-17350,397,431.2182,2,0.17,-41.5818,24.68
IN-2013-60588,FUR-CH-10004312,HM-14860,1411,94.8,2,0.0,22.74,24.68
CA-2013-112123,OFF-BI-10001071,BH-11710,159,447.86,7,0.0,219.4514,24.68
CA-2013-108616,TEC-AC-10000420,JK-15730,314,209.97,3,0.0,71.3898,24.68
MX-2013-104241,OFF-ST-10002510,JO-15550,1337,406.44,3,0.0,20.28,24.68
MX-2012-123715,FUR-FU-10000159,LW-17215,2183,292.64,4,0.0,105.28,24.67
MX-2014-167899,TEC-PH-10003870,MH-17290,593,364.48,5,0.2,-36.52,24.67
ES-2013-5673533,OFF-AR-10000584,JC-15340,1955,116.04,4,0.0,12.72,24.67
ES-2014-3352897,FUR-FU-10001718,CW-11905,69,210.924,7,0.4,-31.836,24.67
MO-2014-6030,OFF-BIC-10003841,TM-11490,690,113.76,2,0.0,1.08,24.67
PL-2011-4090,TEC-PAN-10000377,LT-7110,1208,312.21,1,0.0,62.43,24.67
US-2012-148810,TEC-CO-10004701,EM-13825,1102,190.8816,2,0.402,-32.5584,24.67
MX-2013-111073,OFF-SU-10004119,MH-18025,206,87.96,3,0.0,35.16,24.66
MX-2014-104346,TEC-AC-10001341,TS-21370,2713,229.2,3,0.0,68.76,24.66
ES-2014-1325616,TEC-PH-10001163,LA-16780,795,265.26,2,0.0,13.26,24.66
IN-2013-37537,OFF-AP-10000904,MG-17650,385,236.16,6,0.0,51.84,24.66
IN-2013-86754,TEC-CO-10001317,DO-13645,914,354.348,2,0.4,-129.972,24.66
IT-2014-1613159,OFF-ST-10000288,MB-18085,2714,207.81,2,0.5,-24.99,24.65
IN-2013-22109,OFF-EN-10000615,DW-13195,34,142.452,4,0.1,3.132,24.65
IN-2013-57445,FUR-CH-10000391,TG-21640,70,165.456,4,0.1,-3.744,24.65
CA-2014-142636,FUR-CH-10001891,KC-16675,52,307.136,4,0.2,26.8744,24.65
NI-2014-1220,TEC-EPS-10004171,PW-9030,819,156.816,12,0.7,-177.984,24.65
CG-2014-5280,FUR-OFF-10001798,LL-6840,91,91.71,1,0.0,10.98,24.65
RS-2013-1610,OFF-ELI-10001904,PB-8805,366,96.0,4,0.0,13.44,24.65
MX-2013-164679,TEC-CO-10001937,DM-12955,910,252.41416,2,0.002,34.89416,24.65
MX-2014-166135,FUR-BO-10003284,EL-13735,835,210.24,2,0.2,7.88,24.65
MX-2012-143385,FUR-CH-10001130,RB-19465,199,364.74,3,0.0,47.4,24.64
ES-2014-4837605,FUR-CH-10002819,JW-15955,130,269.19,5,0.1,32.79,24.64
HU-2012-4000,TEC-BEL-10004162,CC-2100,1027,238.5,6,0.0,7.02,24.64
MX-2014-108357,TEC-PH-10000087,CA-12265,1120,279.0,3,0.0,16.74,24.64
MX-2014-153913,TEC-MA-10004956,DW-13585,829,344.64,3,0.0,165.42,24.63
ES-2013-5800327,OFF-EN-10000648,CY-12745,1863,141.3,6,0.0,26.82,24.63
IN-2011-67392,FUR-FU-10001246,ZD-21925,56,324.45,3,0.0,68.13,24.63
TU-2011-8770,TEC-OKI-10003221,EH-3765,2715,384.192,8,0.6,-413.088,24.63
MX-2012-158981,OFF-EN-10000857,SC-20845,606,255.0,10,0.0,91.8,24.63
ES-2014-2538638,OFF-BI-10004227,CS-11860,205,97.68,2,0.0,11.7,24.62
ID-2013-76849,FUR-FU-10003414,MZ-17515,681,220.3578,6,0.27,36.2178,24.62
ID-2013-49822,FUR-FU-10000339,SP-20620,1577,351.936,4,0.2,-70.464,24.62
CA-2011-119151,FUR-BO-10003159,MP-18175,1,275.952,3,0.2,-37.9434,24.62
MX-2011-168914,TEC-AC-10001246,VG-21790,742,156.88,4,0.0,32.88,24.62
US-2013-159415,FUR-BO-10000791,LP-17080,2716,483.2,5,0.6,-579.9,24.62
US-2014-139941,OFF-BI-10003883,RA-19915,482,60.6,6,0.0,18.12,24.61
MX-2013-158064,OFF-ST-10004930,Dp-13240,308,180.8,5,0.0,36.1,24.61
ES-2013-1901640,OFF-SU-10001633,ZC-21910,130,312.18,11,0.0,146.52,24.61
ES-2014-1848240,OFF-ST-10004695,MG-18205,205,411.93,3,0.0,164.7,24.61
CA-2014-153045,TEC-PH-10001817,NS-18505,78,429.6,2,0.4,-93.08,24.61
ES-2014-2608196,OFF-ST-10004267,MM-17920,843,128.43,2,0.5,-125.91,24.6
ID-2013-23495,TEC-PH-10001590,SH-20395,1346,398.7,5,0.0,87.6,24.6
IN-2012-11217,TEC-PH-10001321,DK-12985,139,348.0273,3,0.17,16.7373,24.6
IN-2014-75204,OFF-BI-10001744,PR-18880,92,275.886,6,0.1,3.006,24.59
CA-2011-131541,FUR-FU-10003623,CK-12205,2102,129.888,6,0.2,12.9888,24.59
CA-2011-167997,FUR-BO-10004409,CA-11965,2717,141.96,2,0.0,39.7488,24.59
CF-2011-2380,FUR-SAU-10002714,IM-5055,467,297.3,2,0.0,59.46,24.59
SF-2013-9000,OFF-BIN-10002061,EL-3735,231,463.2,10,0.0,120.3,24.59
IN-2014-44166,TEC-AC-10004813,BF-10975,6,366.66,5,0.1,56.91,24.58
CA-2012-130974,FUR-BO-10002916,MA-17560,111,170.98,1,0.0,32.4862,24.58
ES-2012-5752326,TEC-AC-10004709,SO-20335,828,92.16,3,0.0,27.63,24.57
ID-2014-20058,TEC-PH-10003546,SV-20365,115,340.2585,3,0.17,32.7285,24.57
IN-2013-65166,OFF-SU-10000411,LP-17095,687,103.3725,5,0.45,-28.3275,24.57
IN-2014-65488,FUR-FU-10001557,CP-12340,151,102.9,2,0.0,15.42,24.57
IZ-2012-3080,TEC-LOG-10002589,DK-2895,553,207.18,2,0.0,33.12,24.57
IN-2012-64494,TEC-AC-10003570,MA-17560,2718,244.89,9,0.0,65.88,24.56
IN-2013-19624,OFF-PA-10004946,NF-18595,243,169.8,5,0.0,37.35,24.56
ID-2011-68834,OFF-ST-10004947,DS-13030,267,275.58,4,0.5,-231.54,24.56
CA-2013-124793,FUR-CH-10002880,MM-18280,52,196.784,2,0.2,-22.1382,24.56
CA-2013-140130,OFF-ST-10001128,HW-14935,756,332.94,3,0.0,9.9882,24.56
MX-2012-153941,FUR-CH-10004242,LT-16765,352,178.56,3,0.0,82.08,24.56
MX-2014-117716,FUR-CH-10004755,JA-15970,26,438.56,4,0.0,157.84,24.56
IN-2011-23131,OFF-SU-10002388,JG-15160,328,243.15,5,0.0,29.1,24.55
IN-2012-76408,OFF-ST-10004183,DL-12925,2,164.025,3,0.1,56.475,24.55
CA-2013-136133,OFF-AP-10000576,HW-14935,1,355.32,9,0.0,99.4896,24.55
US-2014-167402,FUR-BO-10001608,CP-12085,242,212.94,3,0.0,53.235,24.55
US-2012-113649,OFF-ST-10004532,PA-19060,1102,160.992,3,0.4,-18.828,24.55
MX-2013-143028,FUR-BO-10002300,JE-15745,31,328.608,2,0.4,49.288,24.55
MX-2014-159093,TEC-CO-10002523,LC-17140,31,460.5098400000001,6,0.202,119.94984,24.54
IT-2011-4565126,TEC-PH-10003963,RB-19570,1445,413.82,6,0.5,-372.6,24.54
IT-2013-4188855,FUR-TA-10000403,LC-16885,351,311.472,2,0.7,-643.7280000000001,24.54
IN-2014-16061,OFF-ST-10001567,BT-11485,681,213.1938,2,0.17,64.2138,24.54
GB-2012-6200,OFF-BIC-10001510,JA-5970,1792,234.24,8,0.0,11.52,24.54
MX-2013-160248,FUR-BO-10002782,JG-15310,377,199.28,2,0.0,89.64,24.54
IT-2012-1319120,FUR-FU-10004604,MS-17710,1442,244.65,5,0.0,21.9,24.53
IN-2014-14402,FUR-CH-10003512,RD-19810,135,241.05,5,0.0,79.5,24.53
CA-2013-139549,FUR-CH-10001802,MY-18295,1820,387.136,4,0.2,4.8392,24.52
SA-2011-1570,TEC-PAN-10004404,RH-9555,523,379.44,8,0.0,128.88,24.52
MX-2011-160150,OFF-BI-10002296,NS-18505,616,115.44,13,0.0,10.14,24.52
IN-2014-32812,FUR-CH-10000432,Co-12640,407,533.2212,4,0.27,-153.4188,24.51
